"playerId","player","team","position","dataScrapeId","dstBlk","dstFumlRec","dstInt","dstPtsAllow","dstRetTd","dstSack","dstSafety","dstTd","fg","fg0019","fg2029","fg3039","fg4049","fg50","fgAtt","fgMiss","fumbles","games","idpAst","idpFumlForce","idpFumlRec","idpInt","idpPD","idpSack","idpSolo","idpTFL","idpTd","pass300","pass350","pass40","pass400","passAtt","passComp","passCompPct","passInc","passInt","passTds","passYds","rec","rec100","rec150","rec200","rec40","recTds","recYds","returnTds","returnYds","rush100","rush150","rush200","rush40","rushAtt","rushTds","rushYds","sacks","twoPts","xp"
2495343,"Buster Skrine","CHI","DB",88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,3.6433287482806,0.269876203576341,0.269876203576341,0,2.47386519944979,0.134938101788171,20.1957359009629,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2495347,"Lee Smith","BUF","TE",88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.02013254786451,0.2,0.08,0.03,0,1.22213549337261,107.549489445263,0,0,NA,NA,NA,0,0,0,0.0678350515463918,NA,0,NA
2495438,"Kyle Rudolph","MIN","TE",88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.321195144724556,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.2634891304348,1.1,0.4,0.1,0,5.00975994738573,544.707967773759,0,0,NA,NA,NA,0,0,0,0.158281786941581,NA,0,NA
2495441,"Blaine Gabbert","TB","QB",88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0374571428571429,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.1,0,0.05,28.9411738148984,18.5445861084681,NA,0,1.16439325380502,1.04921842863019,208.86050185109,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,2.33649857278782,0.106042780748663,5.73363636363636,2.20398899587345,0.189547325102881,NA
2495448,"Randall Cobb","DAL","WR",88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.668492857142857,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.9988442028986,0.8,0.3,0.1,0.9,2.81563394131444,508.254544557711,0,0,NA,NA,NA,0,2.03924904942966,0.0141128525033816,9.28584420289855,NA,0,NA
2495450,"A.J. Green","CIN","WR",88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.748646125116713,14.4389561975769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.0780289855072,2.1,0.7,0.3,3.1,7.22800510442241,992.079427819796,0,0,NA,NA,NA,0,0,0.00237634904684765,0.741829710144928,NA,1,NA
2495454,"Julio Jones","ATL","WR",88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.48020714285714,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105.419163043478,4,1,0.4,7,8.65938228101741,1559.1071325222,0,0,NA,NA,NA,0,1.60333650190114,0.0036331744248788,9.8758768115942,NA,0,NA
2495455,"Cam Newton","CAR","QB",88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34405,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,1,8.1,0.4,511.954497858163,333.693895516248,NA,189,14.2295692206511,24.7917724432752,3722.833850707,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,113.271484985603,4.76051627754028,558.226899046366,40.1477303988996,1.45130315500686,NA
2495459,"Torrey Smith","CAR","WR",88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.9115484180249,0.4,0.1,0.05,0.9,0.86209012464046,195.709156279962,0,0,NA,NA,NA,0,0.0585454545454545,0.0372225384177575,1.30941514860978,NA,0,NA
2495466,"Mark Ingram","BAL","RB",88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.32951428571429,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.5931231884058,NA,NA,NA,0,0.94411148761095,217.810677408747,0,0,2.1,0.7,0.3,0.9,220.662616207322,7.41788785471065,979.315251561986,NA,0.451303155006859,NA
